Order_ID,Customer_ID,Customer_Name,Gender,Product_Name,Product_Category,Clothing_Category,Quantity,Price_LKR,Total_Amount_LKR,Date,Email,Phone_Number
ORD00181,CUST0074,Saman Rajapakse,Male,Dress,Kids,Dresses_and_Sarees,2,3398,6796,6/28/22,saman.rajapakse0074@gmail.com,0713492016
ORD00182,CUST0074,Saman Rajapakse,Male,Shirt,Men,Tops,5,1107,5535,1/9/25,saman.rajapakse0074@gmail.com,0713492016
ORD00183,CUST0075,Ayesha Perera,Female,Dress,Kids,Dresses_and_Sarees,2,2923,5846,1/9/25,ayesha.perera0075@gmail.com,0751198538
ORD00184,CUST0075,Ayesha Perera,Female,Blouse,Women,,2,1350,2700,10/19/24,ayesha.perera0075@gmail.com,0751198538
ORD00185,CUST0076,Piumi Silva,Female,Blouse,Women,,1,1555,1555,9/20/24,piumi.silva0076@gmail.com,0739119138
ORD00186,CUST0076,Piumi Silva,Female,T-shirt,Kids,Tops,4,3823,15292,4/24/25,piumi.silva0076@gmail.com,0739119138
ORD00187,CUST0076,Piumi Silva,Female,T-shirt,Kids,Tops,5,4689,23445,6/28/25,piumi.silva0076@gmail.com,0739119138
ORD00188,CUST0077,Amal Silva,Male,T-shirt,Kids,Tops,3,2914,8742,8/12/24,amal.silva0077@gmail.com,0716414082
ORD00189,CUST0077,Amal Silva,Male,T-shirt,Men,Tops,2,3420,6840,4/16/23,amal.silva0077@gmail.com,0716414082
ORD00190,CUST0078,Nisha Bandara,Female,Dress,Kids,Dresses_and_Sarees,2,3754,7508,11/29/23,nisha.bandara0078@gmail.com,0741979995
ORD00191,CUST0078,Nisha Bandara,Female,T-shirt,Kids,Tops,4,926,3704,3/4/22,nisha.bandara0078@gmail.com,0741979995
ORD00192,CUST0079,Nadeesha Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,5,3949,19745,10/30/23,nadeesha.rajapakse0079@gmail.com,0713001971
ORD00193,CUST0079,Nadeesha Rajapakse,Female,Blouse,Women,,1,2359,2359,11/7/22,nadeesha.rajapakse0079@gmail.com,0713001971
ORD00194,CUST0080,Lalith Rajapakse,Male,Dress,Kids,Dresses_and_Sarees,3,2079,6237,7/4/23,lalith.rajapakse0080@gmail.com,0723712591
ORD00195,CUST0081,Saman Silva,Male,T-shirt,Kids,Tops,2,909,1818,7/19/24,saman.silva0081@gmail.com,0792251335
ORD00196,CUST0082,Dilani Jayasinghe,Female,Skirt,Women,Bottoms,5,3143,15715,1/27/24,dilani.jayasinghe0082@gmail.com,0755739441
ORD00197,CUST0082,Dilani Jayasinghe,Female,Shorts,Kids,Bottoms,2,3044,6088,11/14/22,dilani.jayasinghe0082@gmail.com,0755739441
ORD00198,CUST0082,Dilani Jayasinghe,Female,Skirt,Women,Bottoms,1,1740,1740,5/14/24,dilani.jayasinghe0082@gmail.com,0755739441
ORD00199,CUST0083,Sanduni Fernando,Female,Skirt,Women,Bottoms,4,3399,13596,2/22/22,sanduni.fernando0083@gmail.com,0729706162
ORD00200,CUST0083,Sanduni Fernando,Female,Skirt,Women,Bottoms,4,861,3444,9/19/23,sanduni.fernando0083@gmail.com,0729706162
ORD00201,CUST0084,Nimal Bandara,Male,Shorts,Kids,Bottoms,2,3032,6064,10/17/24,nimal.bandara0084@gmail.com,0702170349
ORD00202,CUST0084,Nimal Bandara,Male,Trousers,Men,Bottoms,5,1206,6030,9/9/22,nimal.bandara0084@gmail.com,0702170349
ORD00203,CUST0084,Nimal Bandara,Male,Shorts,Kids,Bottoms,3,2255,6765,9/12/24,nimal.bandara0084@gmail.com,0702170349
ORD00204,CUST0084,Nimal Bandara,Male,T-shirt,Men,Tops,4,1463,5852,9/6/22,nimal.bandara0084@gmail.com,0702170349
ORD00205,CUST0084,Nimal Bandara,Male,Jeans,Men,,5,1432,7160,10/29/22,nimal.bandara0084@gmail.com,0702170349
ORD00206,CUST0085,Lalith Silva,Male,Jacket,Men,Outerwear,5,2726,13630,6/6/25,lalith.silva0085@gmail.com,0724089323
ORD00207,CUST0085,Lalith Silva,Male,Jacket,Men,Outerwear,3,2446,7338,7/12/23,lalith.silva0085@gmail.com,0724089323
ORD00208,CUST0085,Lalith Silva,Male,Shirt,Men,Tops,1,4991,4991,4/14/23,lalith.silva0085@gmail.com,0724089323
ORD00209,CUST0085,Lalith Silva,Male,Shirt,Men,Tops,5,4672,23360,12/26/24,lalith.silva0085@gmail.com,0724089323
ORD00210,CUST0086,Tharindu Perera,Female,Leggings,Women,Bottoms,2,4883,9766,5/28/23,tharindu.perera0086@gmail.com,0759031016
ORD00211,CUST0086,Tharindu Perera,Female,Shorts,Kids,Bottoms,5,2497,12485,12/27/24,tharindu.perera0086@gmail.com,0759031016
ORD00212,CUST0087,Kamal Fernando,Male,Trousers,Men,Bottoms,5,2471,12355,10/6/24,kamal.fernando0087@gmail.com,0761424000
ORD00213,CUST0087,Kamal Fernando,Male,Shorts,Kids,Bottoms,5,1799,8995,1/24/24,kamal.fernando0087@gmail.com,0761424000
ORD00214,CUST0088,Dilani Gunawardena,Female,T-shirt,Kids,Tops,1,4950,4950,8/4/23,dilani.gunawardena0088@gmail.com,0720513607
ORD00215,CUST0089,Lalith Perera,Male,Shorts,Men,Bottoms,4,2798,11192,2/12/23,lalith.perera0089@gmail.com,0746045516
ORD00216,CUST0089,Lalith Perera,Male,Shorts,Kids,Bottoms,5,4572,22860,7/10/25,lalith.perera0089@gmail.com,0746045516
ORD00217,CUST0090,Lakshmi Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,2,3908,7816,12/8/23,lakshmi.gunawardena0090@gmail.com,0714965304
ORD00218,CUST0091,Amal Ranasinghe,Male,Shorts,Kids,Bottoms,4,2068,8272,7/1/24,amal.ranasinghe0091@gmail.com,0758340985
ORD00219,CUST0091,Amal Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,1,2996,2996,9/12/24,amal.ranasinghe0091@gmail.com,0758340985
ORD00220,CUST0091,Amal Ranasinghe,Male,Trousers,Men,Bottoms,1,2519,2519,7/10/23,amal.ranasinghe0091@gmail.com,0758340985
ORD00221,CUST0091,Amal Ranasinghe,Male,Jeans,Men,,2,1731,3462,1/25/24,amal.ranasinghe0091@gmail.com,0758340985
ORD00222,CUST0091,Amal Ranasinghe,Male,Shorts,Kids,Bottoms,2,4983,9966,12/28/24,amal.ranasinghe0091@gmail.com,0758340985
ORD00223,CUST0091,Amal Ranasinghe,Male,Jacket,Men,Outerwear,3,2319,6957,11/2/22,amal.ranasinghe0091@gmail.com,0758340985
ORD00224,CUST0091,Amal Ranasinghe,Male,Trousers,Men,Bottoms,2,2409,4818,2/22/25,amal.ranasinghe0091@gmail.com,0758340985
ORD00225,CUST0092,Nisha Gunawardena,Female,Saree,Women,Dresses_and_Sarees,1,4394,4394,6/25/22,nisha.gunawardena0092@gmail.com,0745568624
ORD00226,CUST0092,Nisha Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,5,2426,12130,10/22/22,nisha.gunawardena0092@gmail.com,0745568624
ORD00227,CUST0093,Ayesha Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,1,3612,3612,4/22/22,ayesha.gunawardena0093@gmail.com,0733312902
ORD00228,CUST0093,Ayesha Gunawardena,Female,Skirt,Women,Bottoms,1,4406,4406,4/25/23,ayesha.gunawardena0093@gmail.com,0733312902
ORD00229,CUST0093,Ayesha Gunawardena,Female,Skirt,Women,Bottoms,5,3509,17545,11/2/23,ayesha.gunawardena0093@gmail.com,0733312902
ORD00230,CUST0093,Ayesha Gunawardena,Female,T-shirt,Kids,Tops,2,905,1810,6/3/22,ayesha.gunawardena0093@gmail.com,0733312902
ORD00231,CUST0093,Ayesha Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,1,4354,4354,9/7/23,ayesha.gunawardena0093@gmail.com,0733312902
ORD00232,CUST0093,Ayesha Gunawardena,Female,Dress,Kids,Dresses_and_Sarees,1,1788,1788,5/23/23,ayesha.gunawardena0093@gmail.com,0733312902
ORD00233,CUST0093,Ayesha Gunawardena,Female,Blouse,Women,,4,556,2224,12/25/24,ayesha.gunawardena0093@gmail.com,0733312902
ORD00234,CUST0093,Ayesha Gunawardena,Female,Shorts,Kids,Bottoms,4,3225,12900,5/21/25,ayesha.gunawardena0093@gmail.com,0733312902
ORD00235,CUST0093,Ayesha Gunawardena,Female,Kurta,Women,Tops,1,3211,3211,11/25/22,ayesha.gunawardena0093@gmail.com,0733312902
ORD00236,CUST0094,Kamal Ranasinghe,Male,Trousers,Men,Bottoms,1,2299,2299,2/2/22,kamal.ranasinghe0094@gmail.com,0710296504
ORD00237,CUST0094,Kamal Ranasinghe,Male,T-shirt,Kids,Tops,3,4364,13092,3/7/22,kamal.ranasinghe0094@gmail.com,0710296504
ORD00238,CUST0094,Kamal Ranasinghe,Male,Shorts,Kids,Bottoms,1,4132,4132,10/13/22,kamal.ranasinghe0094@gmail.com,0710296504
ORD00239,CUST0095,Piumi Rajapakse,Female,Dress,Women,Dresses_and_Sarees,3,3486,10458,1/16/25,piumi.rajapakse0095@gmail.com,0767114082
ORD00240,CUST0096,Tharindu Perera,Female,Dress,Women,Dresses_and_Sarees,1,3786,3786,8/26/22,tharindu.perera0096@gmail.com,0733005158
ORD00241,CUST0096,Tharindu Perera,Female,Leggings,Women,Bottoms,3,4305,12915,1/27/23,tharindu.perera0096@gmail.com,0733005158
ORD00242,CUST0096,Tharindu Perera,Female,Skirt,Women,Bottoms,3,3783,11349,7/21/25,tharindu.perera0096@gmail.com,0733005158
ORD00243,CUST0096,Tharindu Perera,Female,Kurta,Women,Tops,1,3402,3402,8/31/24,tharindu.perera0096@gmail.com,0733005158
ORD00244,CUST0096,Tharindu Perera,Female,Saree,Women,Dresses_and_Sarees,5,1363,6815,2/1/25,tharindu.perera0096@gmail.com,0733005158
ORD00245,CUST0096,Tharindu Perera,Female,T-shirt,Kids,Tops,3,3413,10239,5/4/24,tharindu.perera0096@gmail.com,0733005158
ORD00246,CUST0096,Tharindu Perera,Female,Shorts,Kids,Bottoms,3,2772,8316,2/12/25,tharindu.perera0096@gmail.com,0733005158
ORD00247,CUST0097,Dilani Rajapakse,Female,T-shirt,Kids,Tops,5,4268,21340,9/21/23,dilani.rajapakse0097@gmail.com,0720405655
ORD00248,CUST0097,Dilani Rajapakse,Female,Shorts,Kids,Bottoms,3,2641,7923,4/4/22,dilani.rajapakse0097@gmail.com,0720405655
ORD00249,CUST0097,Dilani Rajapakse,Female,Shorts,Kids,Bottoms,1,3475,3475,1/4/22,dilani.rajapakse0097@gmail.com,0720405655
ORD00250,CUST0098,Lalith Bandara,Male,Shorts,Men,Bottoms,5,1276,6380,7/18/24,lalith.bandara0098@gmail.com,0726342462
ORD00251,CUST0098,Lalith Bandara,Male,Shirt,Men,Tops,1,3527,3527,12/31/23,lalith.bandara0098@gmail.com,0726342462
ORD00252,CUST0098,Lalith Bandara,Male,Shorts,Kids,Bottoms,3,2118,6354,8/18/23,lalith.bandara0098@gmail.com,0726342462
ORD00253,CUST0098,Lalith Bandara,Male,Trousers,Men,Bottoms,4,2792,11168,5/18/24,lalith.bandara0098@gmail.com,0726342462
ORD00254,CUST0098,Lalith Bandara,Male,Trousers,Men,Bottoms,5,4021,20105,7/15/25,lalith.bandara0098@gmail.com,0726342462
ORD00255,CUST0099,Lakshmi Fernando,Female,T-shirt,Kids,Tops,5,3850,19250,7/23/23,lakshmi.fernando0099@gmail.com,0718713693
ORD00256,CUST0099,Lakshmi Fernando,Female,Blouse,Women,,4,2214,8856,4/6/22,lakshmi.fernando0099@gmail.com,0718713693
ORD00257,CUST0099,Lakshmi Fernando,Female,Shorts,Kids,Bottoms,4,1489,5956,12/7/24,lakshmi.fernando0099@gmail.com,0718713693
ORD00258,CUST0099,Lakshmi Fernando,Female,T-shirt,Kids,Tops,2,847,1694,3/4/25,lakshmi.fernando0099@gmail.com,0718713693
ORD00259,CUST0100,Ranjith Perera,Male,T-shirt,Men,Tops,5,2103,10515,2/6/23,ranjith.perera0100@gmail.com,0789567878
ORD00260,CUST0100,Ranjith Perera,Male,Dress,Kids,Dresses_and_Sarees,4,1607,6428,2/14/24,ranjith.perera0100@gmail.com,0789567878
ORD00261,CUST0100,Ranjith Perera,Male,Shorts,Men,Bottoms,4,2740,10960,1/1/25,ranjith.perera0100@gmail.com,0789567878
ORD00262,CUST0100,Ranjith Perera,Male,Shorts,Men,Bottoms,5,2210,11050,9/16/23,ranjith.perera0100@gmail.com,0789567878
ORD00263,CUST0100,Ranjith Perera,Male,T-shirt,Kids,Tops,1,2176,2176,4/21/25,ranjith.perera0100@gmail.com,0789567878
ORD00264,CUST0100,Ranjith Perera,Male,Shorts,Kids,Bottoms,2,1608,3216,9/30/23,ranjith.perera0100@gmail.com,0789567878
ORD00265,CUST0100,Ranjith Perera,Male,Shorts,Men,Bottoms,1,1836,1836,3/2/23,ranjith.perera0100@gmail.com,0789567878
ORD00266,CUST0100,Ranjith Perera,Male,Dress,Kids,Dresses_and_Sarees,4,3477,13908,8/18/24,ranjith.perera0100@gmail.com,0789567878
ORD00267,CUST0101,Sanduni Gunawardena,Female,T-shirt,Kids,Tops,2,4932,9864,6/11/22,sanduni.gunawardena0101@gmail.com,0719392995
ORD00268,CUST0101,Sanduni Gunawardena,Female,Leggings,Women,Bottoms,3,3757,11271,6/22/23,sanduni.gunawardena0101@gmail.com,0719392995
ORD00269,CUST0102,Piumi Bandara,Female,Shorts,Kids,Bottoms,3,1254,3762,2/20/22,piumi.bandara0102@gmail.com,0781504244
ORD00270,CUST0102,Piumi Bandara,Female,Skirt,Women,Bottoms,2,4369,8738,7/23/23,piumi.bandara0102@gmail.com,0781504244
ORD00271,CUST0103,Piumi Rajapakse,Female,Saree,Women,Dresses_and_Sarees,4,3289,13156,1/4/23,piumi.rajapakse0103@gmail.com,0779971439
ORD00272,CUST0103,Piumi Rajapakse,Female,Saree,Women,Dresses_and_Sarees,2,3175,6350,3/7/24,piumi.rajapakse0103@gmail.com,0779971439
ORD00273,CUST0103,Piumi Rajapakse,Female,Leggings,Women,Bottoms,4,4337,17348,2/20/22,piumi.rajapakse0103@gmail.com,0779971439
ORD00274,CUST0104,Lakshmi Bandara,Female,T-shirt,Kids,Tops,4,4188,16752,6/2/24,lakshmi.bandara0104@gmail.com,0725507223
ORD00275,CUST0106,Dilani Rajapakse,Female,Dress,Women,Dresses_and_Sarees,4,630,2520,6/11/23,dilani.rajapakse0106@gmail.com,0704175009
ORD00276,CUST0106,Dilani Rajapakse,Female,Saree,Women,Dresses_and_Sarees,3,1020,3060,11/21/22,dilani.rajapakse0106@gmail.com,0704175009
ORD00277,CUST0107,Ranjith Rajapakse,Male,T-shirt,Kids,Tops,1,3679,3679,1/3/24,ranjith.rajapakse0107@gmail.com,0705469927
ORD00278,CUST0107,Ranjith Rajapakse,Male,Shorts,Men,Bottoms,4,4394,17576,11/25/23,ranjith.rajapakse0107@gmail.com,0705469927
ORD00279,CUST0108,Tharindu Jayasinghe,Female,Leggings,Women,Bottoms,3,3748,11244,1/13/22,tharindu.jayasinghe0108@gmail.com,0734481719
ORD00280,CUST0108,Tharindu Jayasinghe,Female,Dress,Women,Dresses_and_Sarees,4,2024,8096,2/6/25,tharindu.jayasinghe0108@gmail.com,0734481719
ORD00281,CUST0108,Tharindu Jayasinghe,Female,Shorts,Kids,Bottoms,4,1451,5804,3/7/24,tharindu.jayasinghe0108@gmail.com,0734481719
ORD00282,CUST0109,Nisha Jayasinghe,Female,Shorts,Kids,Bottoms,4,1409,5636,7/11/23,nisha.jayasinghe0109@gmail.com,0737997564
ORD00283,CUST0109,Nisha Jayasinghe,Female,Shorts,Kids,Bottoms,2,2694,5388,5/27/22,nisha.jayasinghe0109@gmail.com,0737997564
ORD00284,CUST0109,Nisha Jayasinghe,Female,Leggings,Women,Bottoms,4,3986,15944,6/19/22,nisha.jayasinghe0109@gmail.com,0737997564
ORD00285,CUST0110,Amal Rajapakse,Male,Dress,Kids,Dresses_and_Sarees,2,1690,3380,7/29/25,amal.rajapakse0110@gmail.com,0743309874
ORD00286,CUST0110,Amal Rajapakse,Male,Shorts,Men,Bottoms,5,3951,19755,8/5/22,amal.rajapakse0110@gmail.com,0743309874
ORD00287,CUST0110,Amal Rajapakse,Male,Shorts,Kids,Bottoms,5,2488,12440,10/19/23,amal.rajapakse0110@gmail.com,0743309874
ORD00288,CUST0110,Amal Rajapakse,Male,Dress,Kids,Dresses_and_Sarees,2,4075,8150,10/6/24,amal.rajapakse0110@gmail.com,0743309874
ORD00289,CUST0110,Amal Rajapakse,Male,T-shirt,Men,Tops,5,4616,23080,10/3/24,amal.rajapakse0110@gmail.com,0743309874
ORD00290,CUST0111,Piumi Gunawardena,Female,Shorts,Kids,Bottoms,2,2796,5592,5/5/22,piumi.gunawardena0111@gmail.com,0794263429
ORD00291,CUST0111,Piumi Gunawardena,Female,Shorts,Kids,Bottoms,5,2794,13970,4/6/24,piumi.gunawardena0111@gmail.com,0794263429
ORD00292,CUST0111,Piumi Gunawardena,Female,T-shirt,Kids,Tops,5,2032,10160,3/8/23,piumi.gunawardena0111@gmail.com,0794263429
ORD00293,CUST0111,Piumi Gunawardena,Female,Kurta,Women,Tops,2,4625,9250,11/17/22,piumi.gunawardena0111@gmail.com,0794263429
ORD00294,CUST0112,Nisha Gunawardena,Female,Kurta,Women,Tops,1,3799,3799,4/22/24,nisha.gunawardena0112@gmail.com,0750530987
ORD00295,CUST0112,Nisha Gunawardena,Female,Dress,Women,Dresses_and_Sarees,1,2658,2658,9/23/22,nisha.gunawardena0112@gmail.com,0750530987
ORD00296,CUST0112,Nisha Gunawardena,Female,Kurta,Women,Tops,4,1650,6600,3/22/23,nisha.gunawardena0112@gmail.com,0750530987
ORD00297,CUST0112,Nisha Gunawardena,Female,Shorts,Kids,Bottoms,3,1657,4971,2/9/25,nisha.gunawardena0112@gmail.com,0750530987
ORD00298,CUST0113,Nimal Gunawardena,Male,Jeans,Men,,3,1107,3321,12/17/22,nimal.gunawardena0113@gmail.com,0712580964
ORD00299,CUST0113,Nimal Gunawardena,Male,T-shirt,Kids,Tops,5,4284,21420,9/21/24,nimal.gunawardena0113@gmail.com,0712580964
ORD00300,CUST0113,Nimal Gunawardena,Male,Shorts,Men,Bottoms,1,665,665,2/8/25,nimal.gunawardena0113@gmail.com,0712580964
ORD00301,CUST0114,Bandara Ranasinghe,Male,Shorts,Kids,Bottoms,5,1693,8465,7/24/23,bandara.ranasinghe0114@gmail.com,0711106839
ORD00302,CUST0114,Bandara Ranasinghe,Male,Shorts,Kids,Bottoms,4,1237,4948,8/13/24,bandara.ranasinghe0114@gmail.com,0711106839
ORD00303,CUST0114,Bandara Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,4,1909,7636,5/30/25,bandara.ranasinghe0114@gmail.com,0711106839
ORD00304,CUST0114,Bandara Ranasinghe,Male,Shorts,Kids,Bottoms,5,3756,18780,3/1/25,bandara.ranasinghe0114@gmail.com,0711106839
ORD00305,CUST0114,Bandara Ranasinghe,Male,T-shirt,Kids,Tops,1,3476,3476,4/8/23,bandara.ranasinghe0114@gmail.com,0711106839
ORD00306,CUST0115,Lalith Jayasinghe,Male,Shorts,Kids,Bottoms,1,2063,2063,4/29/23,lalith.jayasinghe0115@gmail.com,0715312372
ORD00307,CUST0115,Lalith Jayasinghe,Male,Shorts,Men,Bottoms,5,3567,17835,6/13/25,lalith.jayasinghe0115@gmail.com,0715312372
ORD00308,CUST0116,Sarath Perera,Male,Trousers,Men,Bottoms,5,1415,7075,4/12/24,sarath.perera0116@gmail.com,0758252172
ORD00309,CUST0116,Sarath Perera,Male,T-shirt,Men,Tops,3,2428,7284,6/9/24,sarath.perera0116@gmail.com,0758252172
ORD00310,CUST0117,Nisha Silva,Female,Saree,Women,Dresses_and_Sarees,5,2281,11405,9/16/24,nisha.silva0117@gmail.com,0726636960
ORD00311,CUST0117,Nisha Silva,Female,Leggings,Women,Bottoms,5,2718,13590,1/23/25,nisha.silva0117@gmail.com,0726636960
ORD00312,CUST0117,Nisha Silva,Female,T-shirt,Kids,Tops,3,1012,3036,4/23/24,nisha.silva0117@gmail.com,0726636960
ORD00313,CUST0118,Sanduni Gunawardena,Female,T-shirt,Kids,Tops,2,4109,8218,2/20/22,sanduni.gunawardena0118@gmail.com,0767010101
ORD00314,CUST0118,Sanduni Gunawardena,Female,T-shirt,Kids,Tops,5,4124,20620,8/29/22,sanduni.gunawardena0118@gmail.com,0767010101
ORD00315,CUST0118,Sanduni Gunawardena,Female,Skirt,Women,Bottoms,5,2492,12460,9/28/22,sanduni.gunawardena0118@gmail.com,0767010101
ORD00316,CUST0118,Sanduni Gunawardena,Female,T-shirt,Kids,Tops,5,1496,7480,2/18/24,sanduni.gunawardena0118@gmail.com,0767010101
ORD00317,CUST0119,Dilani Jayasinghe,Female,Kurta,Women,Tops,4,1745,6980,1/1/24,dilani.jayasinghe0119@gmail.com,0744368911
ORD00318,CUST0119,Dilani Jayasinghe,Female,Skirt,Women,Bottoms,3,3950,11850,10/25/22,dilani.jayasinghe0119@gmail.com,0744368911
ORD00319,CUST0120,Nadeesha Ranasinghe,Female,Shorts,Kids,Bottoms,4,4999,19996,9/2/22,nadeesha.ranasinghe0120@gmail.com,0783309700
ORD00320,CUST0121,Dilani Jayasinghe,Female,T-shirt,Kids,Tops,3,2319,6957,7/28/25,dilani.jayasinghe0121@gmail.com,0776023034
ORD00321,CUST0121,Dilani Jayasinghe,Female,Dress,Kids,Dresses_and_Sarees,4,4236,16944,3/4/25,dilani.jayasinghe0121@gmail.com,0776023034
ORD00322,CUST0121,Dilani Jayasinghe,Female,Dress,Kids,Dresses_and_Sarees,5,4177,20885,6/29/23,dilani.jayasinghe0121@gmail.com,0776023034
ORD00323,CUST0121,Dilani Jayasinghe,Female,Shorts,Kids,Bottoms,3,615,1845,8/15/24,dilani.jayasinghe0121@gmail.com,0776023034
ORD00324,CUST0121,Dilani Jayasinghe,Female,Dress,Kids,Dresses_and_Sarees,5,1372,6860,5/29/23,dilani.jayasinghe0121@gmail.com,0776023034
ORD00325,CUST0122,Nisha Rajapakse,Female,Blouse,Women,,1,1974,1974,5/14/24,nisha.rajapakse0122@gmail.com,0788668737
ORD00326,CUST0122,Nisha Rajapakse,Female,Leggings,Women,Bottoms,4,2233,8932,2/14/24,nisha.rajapakse0122@gmail.com,0788668737
ORD00327,CUST0122,Nisha Rajapakse,Female,Saree,Women,Dresses_and_Sarees,3,521,1563,1/23/24,nisha.rajapakse0122@gmail.com,0788668737
ORD00328,CUST0122,Nisha Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,3,4389,13167,1/20/23,nisha.rajapakse0122@gmail.com,0788668737
ORD00329,CUST0122,Nisha Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,2,539,1078,7/2/22,nisha.rajapakse0122@gmail.com,0788668737
ORD00330,CUST0122,Nisha Rajapakse,Female,Skirt,Women,Bottoms,3,4346,13038,11/1/22,nisha.rajapakse0122@gmail.com,0788668737
ORD00331,CUST0122,Nisha Rajapakse,Female,Dress,Kids,Dresses_and_Sarees,4,1615,6460,1/4/24,nisha.rajapakse0122@gmail.com,0788668737
ORD00332,CUST0122,Nisha Rajapakse,Female,Shorts,Kids,Bottoms,3,1874,5622,8/21/22,nisha.rajapakse0122@gmail.com,0788668737
ORD00333,CUST0122,Nisha Rajapakse,Female,Skirt,Women,Bottoms,1,2696,2696,2/9/24,nisha.rajapakse0122@gmail.com,0788668737
ORD00334,CUST0122,Nisha Rajapakse,Female,Shorts,Kids,Bottoms,4,1727,6908,2/26/22,nisha.rajapakse0122@gmail.com,0788668737
ORD00335,CUST0123,Nisha Rajapakse,Female,T-shirt,Kids,Tops,5,2174,10870,1/22/24,nisha.rajapakse0123@gmail.com,0700962709
ORD00336,CUST0125,Tharindu Fernando,Female,T-shirt,Kids,Tops,3,3283,9849,10/21/22,tharindu.fernando0125@gmail.com,0762513141
ORD00337,CUST0125,Tharindu Fernando,Female,Kurta,Women,Tops,1,2089,2089,1/22/25,tharindu.fernando0125@gmail.com,0762513141
ORD00338,CUST0126,Kamal Ranasinghe,Male,Shorts,Kids,Bottoms,5,1523,7615,1/22/25,kamal.ranasinghe0126@gmail.com,0764696869
ORD00339,CUST0127,Kamal Fernando,Male,T-shirt,Kids,Tops,1,4588,4588,4/13/22,kamal.fernando0127@gmail.com,0700455897
ORD00340,CUST0127,Kamal Fernando,Male,Trousers,Men,Bottoms,1,3152,3152,2/18/25,kamal.fernando0127@gmail.com,0700455897
ORD00341,CUST0127,Kamal Fernando,Male,Jeans,Men,,1,2701,2701,2/16/24,kamal.fernando0127@gmail.com,0700455897
ORD00342,CUST0127,Kamal Fernando,Male,T-shirt,Men,Tops,4,3073,12292,12/9/22,kamal.fernando0127@gmail.com,0700455897
ORD00343,CUST0128,Tharindu Jayasinghe,Female,Kurta,Women,Tops,2,2146,4292,6/2/23,tharindu.jayasinghe0128@gmail.com,0728343047
ORD00344,CUST0128,Tharindu Jayasinghe,Female,Dress,Women,Dresses_and_Sarees,2,767,1534,5/9/23,tharindu.jayasinghe0128@gmail.com,0728343047
ORD00345,CUST0128,Tharindu Jayasinghe,Female,Kurta,Women,Tops,3,3416,10248,11/4/24,tharindu.jayasinghe0128@gmail.com,0728343047
ORD00346,CUST0129,Kamal Ranasinghe,Male,Dress,Kids,Dresses_and_Sarees,1,1433,1433,12/4/23,kamal.ranasinghe0129@gmail.com,0727712809
ORD00347,CUST0129,Kamal Ranasinghe,Male,Jacket,Men,Outerwear,3,1638,4914,5/6/22,kamal.ranasinghe0129@gmail.com,0727712809
ORD00348,CUST0130,Lalith Jayasinghe,Male,Dress,Kids,Dresses_and_Sarees,3,4331,12993,2/9/25,lalith.jayasinghe0130@gmail.com,0728247631
ORD00349,CUST0131,Ayesha Ranasinghe,Female,Kurta,Women,Tops,2,2305,4610,10/29/22,ayesha.ranasinghe0131@gmail.com,0723476809
ORD00350,CUST0131,Ayesha Ranasinghe,Female,Shorts,Kids,Bottoms,4,560,2240,3/21/23,ayesha.ranasinghe0131@gmail.com,0723476809
ORD00351,CUST0131,Ayesha Ranasinghe,Female,Shorts,Kids,Bottoms,3,4066,12198,8/23/23,ayesha.ranasinghe0131@gmail.com,0723476809
ORD00352,CUST0131,Ayesha Ranasinghe,Female,Skirt,Women,Bottoms,5,3652,18260,9/18/24,ayesha.ranasinghe0131@gmail.com,0723476809
ORD00353,CUST0132,Bandara Gunawardena,Male,T-shirt,Kids,Tops,3,4519,13557,8/14/22,bandara.gunawardena0132@gmail.com,0717127630
ORD00354,CUST0132,Bandara Gunawardena,Male,Dress,Kids,Dresses_and_Sarees,4,2848,11392,1/27/24,bandara.gunawardena0132@gmail.com,0717127630
ORD00355,CUST0132,Bandara Gunawardena,Male,Jeans,Men,,4,2737,10948,2/10/25,bandara.gunawardena0132@gmail.com,0717127630
ORD00356,CUST0133,Nadeesha Perera,Female,Dress,Women,Dresses_and_Sarees,4,1203,4812,6/4/25,nadeesha.perera0133@gmail.com,0762820941
ORD00357,CUST0133,Nadeesha Perera,Female,Shorts,Kids,Bottoms,3,1444,4332,5/17/22,nadeesha.perera0133@gmail.com,0762820941
ORD00358,CUST0134,Lakshmi Silva,Female,Dress,Kids,Dresses_and_Sarees,3,3009,9027,6/16/23,lakshmi.silva0134@gmail.com,0770142894
ORD00359,CUST0135,Nimal Ranasinghe,Male,Shorts,Kids,Bottoms,1,2611,2611,12/4/22,nimal.ranasinghe0135@gmail.com,0730675563
ORD00360,CUST0135,Nimal Ranasinghe,Male,T-shirt,Men,Tops,3,3660,10980,4/30/25,nimal.ranasinghe0135@gmail.com,0730675563
